# Domain: 07-jobs-audit-data-security
# Step: high-signal-log-scan
# Started: 2026-09-12T06:33:17-04:00
# Command: docker compose logs --since=60m aminra-backend arq-worker keycloak 2>&1 | grep -Ei 'traceback|exception|error|failed|fatal|database not available|secret|token' || true

keycloak-1        | 2026-09-12 16:34:16,659 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="9c74ed52-4567-457d-aaf8-96bb1cdeafcf", realmName="aminra", clientId="aminra-frontend", userId="38acfe95-d9d7-454f-8bcc-577e872cc812", ipAddress="42.114.212.145", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="cb-demo@demo.aminra.vn"
keycloak-1        | 2026-09-12 17:14:40,612 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:14:42,100 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:14:43,595 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:14:45,431 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:14:46,924 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:14:48,482 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:14:48,692 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:14:50,323 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:14:51,748 WARN  [org.keycloak.events] (executor-thread-1) type="REFRESH_TOKEN_ERROR", realmId="9c74ed52-4567-457d-aaf8-96bb1cdeafcf", realmName="aminra", clientId="aminra-frontend", userId="null", ipAddress="172.19.0.1", error="invalid_token", reason="Invalid refresh token", grant_type="refresh_token", client_auth_method="client-secret"
keycloak-1        | 2026-09-12 17:14:51,947 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:14:53,449 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:14:54,967 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:14:56,562 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:14:58,111 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:14:59,786 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="9c74ed52-4567-457d-aaf8-96bb1cdeafcf", realmName="aminra", clientId="aminra-frontend", userId="null", ipAddress="172.19.0.1", error="user_not_found", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="noone@nowhere.com"
keycloak-1        | 2026-09-12 17:14:59,943 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:15:01,477 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:15:03,059 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:15:42,488 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:15:44,026 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:15:45,709 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:15:47,363 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:15:49,076 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:15:50,856 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:15:52,410 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:15:53,977 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:15:55,552 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:15:57,151 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:15:59,066 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:16:00,646 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:16:02,266 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:16:03,784 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:16:05,521 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:16:06,998 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:16:08,561 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:16:10,115 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:16:11,633 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:16:13,164 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:16:14,866 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:16:16,388 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:16:17,897 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:16:19,512 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:16:21,055 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
